# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1.57798       	DILUPBiCGStab	5.673320e-06	2.499880e-09	1	3.078560e-05	2.023690e-08	1	false	GAMG	1.643130e-07	1.279590e-08	1	true
1.57798       	DILUPBiCGStab	5.980680e-06	2.498310e-09	1	3.180430e-05	2.014760e-08	1	false	GAMG	6.129290e-07	1.753460e-09	1	true
1.57799       	DILUPBiCGStab	4.041270e-06	1.488040e-09	1	2.044960e-05	7.968950e-09	1	false	GAMG	3.214000e-07	1.180070e-09	1	true
1.57799       	DILUPBiCGStab	3.882600e-06	7.721020e-10	1	1.910510e-05	5.876730e-09	1	false	GAMG	1.838260e-07	1.835260e-09	1	true
1.57799       	DILUPBiCGStab	3.618960e-06	3.537720e-10	1	1.721900e-05	1.388600e-09	1	false	GAMG	1.824730e-07	9.749500e-10	1	true
1.578         	DILUPBiCGStab	3.898740e-06	4.835560e-10	1	1.828280e-05	2.216780e-09	1	false	GAMG	1.759180e-07	4.116410e-09	1	true
1.578         	DILUPBiCGStab	9.401040e-06	6.738180e-09	1	3.925320e-05	2.063070e-08	1	false	GAMG	9.269560e-08	2.110000e-09	1	true
1.578         	DILUPBiCGStab	4.594190e-06	1.336750e-09	1	1.994770e-05	5.440140e-09	1	false	GAMG	2.607710e-07	1.630550e-09	1	true
1.57801       	DILUPBiCGStab	3.759320e-06	7.227200e-10	1	1.761440e-05	1.792480e-09	1	false	GAMG	1.943120e-07	1.136780e-09	1	true
1.57801       	DILUPBiCGStab	3.777590e-06	6.439420e-10	1	1.735090e-05	1.667350e-09	1	false	GAMG	1.335470e-07	5.114850e-10	1	true
1.57802       	DILUPBiCGStab	3.820180e-06	6.168430e-10	1	1.757540e-05	1.625520e-09	1	false	GAMG	1.892710e-07	7.038550e-10	1	true
1.57802       	DILUPBiCGStab	3.888910e-06	5.900630e-10	1	1.785570e-05	1.684350e-09	1	false	GAMG	1.546360e-07	5.422750e-10	1	true
1.57802       	DILUPBiCGStab	3.862490e-06	5.991530e-10	1	1.781200e-05	1.617820e-09	1	false	GAMG	1.771000e-07	6.155160e-10	1	true
1.57803       	DILUPBiCGStab	3.856680e-06	6.060230e-10	1	1.787480e-05	1.617800e-09	1	false	GAMG	1.918330e-07	4.635530e-10	1	true
1.57803       	DILUPBiCGStab	3.877860e-06	6.145350e-10	1	1.794050e-05	1.646330e-09	1	false	GAMG	1.921830e-07	4.234940e-10	1	true
1.57803       	DILUPBiCGStab	3.896620e-06	6.179430e-10	1	1.810970e-05	1.672770e-09	1	false	GAMG	2.122110e-07	4.229310e-10	1	true
1.57804       	DILUPBiCGStab	3.897590e-06	6.178160e-10	1	1.812620e-05	1.692710e-09	1	false	GAMG	2.078090e-07	4.059580e-10	1	true
1.57804       	DILUPBiCGStab	3.914660e-06	6.246500e-10	1	1.817640e-05	1.744320e-09	1	false	GAMG	2.080990e-07	4.303710e-10	1	true
1.57805       	DILUPBiCGStab	3.922080e-06	6.187060e-10	1	1.819130e-05	1.788300e-09	1	false	GAMG	1.703750e-07	4.115860e-10	1	true
1.57805       	DILUPBiCGStab	3.920060e-06	6.206920e-10	1	1.823710e-05	1.800030e-09	1	false	GAMG	1.846630e-07	4.405370e-10	1	true
1.57805       	DILUPBiCGStab	3.925900e-06	6.269120e-10	1	1.825200e-05	1.793980e-09	1	false	GAMG	1.777180e-07	4.353880e-10	1	true
1.57806       	DILUPBiCGStab	3.914360e-06	6.226480e-10	1	1.828960e-05	1.822260e-09	1	false	GAMG	1.945310e-07	4.882100e-10	1	true
1.57806       	DILUPBiCGStab	3.896900e-06	6.326080e-10	1	1.825390e-05	1.981590e-09	1	false	GAMG	1.881540e-07	6.163220e-10	1	true
1.57806       	DILUPBiCGStab	3.891210e-06	6.329410e-10	1	1.821980e-05	2.234590e-09	1	false	GAMG	1.790670e-07	5.607940e-10	1	true
1.57807       	DILUPBiCGStab	3.886690e-06	6.655970e-10	1	1.822430e-05	2.752500e-09	1	false	GAMG	1.855080e-07	5.841730e-10	1	true
1.57807       	DILUPBiCGStab	3.854510e-06	7.008010e-10	1	1.815070e-05	3.223120e-09	1	false	GAMG	1.759310e-07	7.408110e-10	1	true
1.57808       	DILUPBiCGStab	3.943000e-06	7.800590e-10	1	1.829710e-05	3.323670e-09	1	false	GAMG	1.690700e-07	2.228130e-09	1	true
1.57808       	DILUPBiCGStab	6.451020e-06	4.602960e-09	1	2.737470e-05	1.375860e-08	1	false	GAMG	1.471160e-07	1.205420e-09	1	true
1.57808       	DILUPBiCGStab	4.456250e-06	1.106480e-09	1	1.931470e-05	2.492430e-09	1	false	GAMG	1.825770e-07	1.333390e-09	1	true
1.57809       	DILUPBiCGStab	3.888800e-06	1.106470e-09	1	1.812690e-05	2.422930e-09	1	false	GAMG	2.047400e-07	7.773340e-10	1	true
1.57809       	DILUPBiCGStab	3.930430e-06	6.531550e-10	1	1.786230e-05	1.695750e-09	1	false	GAMG	1.636080e-07	5.244120e-10	1	true
1.57809       	DILUPBiCGStab	3.945530e-06	6.166340e-10	1	1.808170e-05	1.755830e-09	1	false	GAMG	1.901510e-07	6.280780e-10	1	true
1.5781        	DILUPBiCGStab	3.930080e-06	6.308630e-10	1	1.801210e-05	1.787750e-09	1	false	GAMG	1.796420e-07	5.147730e-10	1	true
1.5781        	DILUPBiCGStab	3.924880e-06	6.354690e-10	1	1.798740e-05	1.861360e-09	1	false	GAMG	1.612420e-07	6.242950e-10	1	true
1.57811       	DILUPBiCGStab	3.915980e-06	6.783100e-10	1	1.809660e-05	2.328790e-09	1	false	GAMG	1.797110e-07	7.009660e-10	1	true
1.57811       	DILUPBiCGStab	3.906320e-06	8.592290e-10	1	1.818270e-05	3.975540e-09	1	false	GAMG	1.739880e-07	8.447200e-10	1	true
1.57811       	DILUPBiCGStab	3.876490e-06	6.759410e-10	1	1.806250e-05	3.006320e-09	1	false	GAMG	1.824990e-07	1.117580e-09	1	true
1.57812       	DILUPBiCGStab	4.498340e-06	1.883590e-09	1	1.986810e-05	5.681890e-09	1	false	GAMG	1.784030e-07	6.051720e-09	1	true
1.57812       	DILUPBiCGStab	4.310960e-06	1.399830e-09	1	1.951250e-05	4.459410e-09	1	false	GAMG	1.656750e-07	2.377890e-09	1	true
1.57812       	DILUPBiCGStab	4.496240e-06	1.216850e-09	1	2.115960e-05	5.241780e-09	1	false	GAMG	1.583020e-07	1.368360e-09	1	true
1.57813       	DILUPBiCGStab	4.071560e-06	7.264350e-10	1	1.894440e-05	2.911090e-09	1	false	GAMG	2.595820e-07	1.613920e-09	1	true
1.57813       	DILUPBiCGStab	3.897750e-06	3.940750e-10	1	1.807360e-05	1.581120e-09	1	false	GAMG	2.107070e-07	7.109110e-10	1	true
1.57814       	DILUPBiCGStab	3.890800e-06	3.663170e-10	1	1.805370e-05	1.675400e-09	1	false	GAMG	1.996510e-07	5.866060e-10	1	true
1.57814       	DILUPBiCGStab	3.907680e-06	3.726910e-10	1	1.807690e-05	1.739480e-09	1	false	GAMG	1.883950e-07	5.219480e-10	1	true
1.57814       	DILUPBiCGStab	3.931170e-06	3.613170e-10	1	1.819960e-05	1.783400e-09	1	false	GAMG	1.935270e-07	4.882700e-10	1	true
1.57815       	DILUPBiCGStab	3.929990e-06	3.871680e-10	1	1.827760e-05	1.831740e-09	1	false	GAMG	1.986390e-07	5.206640e-10	1	true
1.57815       	DILUPBiCGStab	3.946180e-06	3.798270e-10	1	1.832430e-05	1.849410e-09	1	false	GAMG	2.043930e-07	4.559350e-10	1	true
1.57816       	DILUPBiCGStab	3.952560e-06	3.759610e-10	1	1.847460e-05	1.892220e-09	1	false	GAMG	2.420330e-07	7.667020e-10	1	true
1.57816       	DILUPBiCGStab	3.948560e-06	3.870150e-10	1	1.838970e-05	1.911100e-09	1	false	GAMG	1.982420e-07	5.078080e-10	1	true
1.57816       	DILUPBiCGStab	3.962920e-06	3.723210e-10	1	1.847470e-05	1.907380e-09	1	false	GAMG	2.048580e-07	5.912930e-10	1	true
1.57817       	DILUPBiCGStab	3.947250e-06	3.718890e-10	1	1.842800e-05	1.923780e-09	1	false	GAMG	2.129310e-07	5.770910e-10	1	true
1.57817       	DILUPBiCGStab	3.981070e-06	3.707480e-10	1	1.852400e-05	1.890640e-09	1	false	GAMG	2.092160e-07	7.637580e-10	1	true
1.57818       	DILUPBiCGStab	3.950030e-06	3.691530e-10	1	1.844450e-05	1.975360e-09	1	false	GAMG	2.178100e-07	5.925470e-10	1	true
1.57818       	DILUPBiCGStab	3.983820e-06	3.669880e-10	1	1.850360e-05	1.930830e-09	1	false	GAMG	1.783500e-07	6.040330e-10	1	true
1.57818       	DILUPBiCGStab	3.955320e-06	3.572820e-10	1	1.844450e-05	1.967740e-09	1	false	GAMG	2.186210e-07	6.671630e-10	1	true
1.57819       	DILUPBiCGStab	4.013520e-06	3.825750e-10	1	1.851710e-05	2.011490e-09	1	false	GAMG	1.974480e-07	6.117340e-10	1	true
1.57819       	DILUPBiCGStab	3.969360e-06	3.506640e-10	1	1.841300e-05	2.021990e-09	1	false	GAMG	1.989700e-07	7.444510e-10	1	true
1.57819       	DILUPBiCGStab	4.002070e-06	3.658140e-10	1	1.849390e-05	1.965860e-09	1	false	GAMG	2.164850e-07	6.761020e-10	1	true
1.5782        	DILUPBiCGStab	3.978600e-06	3.503630e-10	1	1.839430e-05	1.955760e-09	1	false	GAMG	1.953040e-07	9.431970e-10	1	true
1.5782        	DILUPBiCGStab	4.002060e-06	3.646730e-10	1	1.845740e-05	1.986640e-09	1	false	GAMG	2.100860e-07	7.323770e-10	1	true
1.57821       	DILUPBiCGStab	4.009310e-06	3.697080e-10	1	1.848780e-05	1.929480e-09	1	false	GAMG	2.048380e-07	1.063130e-09	1	true
1.57821       	DILUPBiCGStab	4.019330e-06	3.755210e-10	1	1.846620e-05	1.932910e-09	1	false	GAMG	1.965840e-07	7.354340e-10	1	true
1.57821       	DILUPBiCGStab	4.024450e-06	3.877950e-10	1	1.849790e-05	1.958560e-09	1	false	GAMG	1.980590e-07	8.017170e-10	1	true
1.57822       	DILUPBiCGStab	4.001130e-06	3.708580e-10	1	1.837990e-05	1.954110e-09	1	false	GAMG	1.837280e-07	9.061140e-10	1	true
1.57822       	DILUPBiCGStab	4.034230e-06	4.037310e-10	1	1.848880e-05	1.912420e-09	1	false	GAMG	1.776220e-07	9.089700e-10	1	true
1.57823       	DILUPBiCGStab	4.085500e-06	4.715930e-10	1	1.866790e-05	1.924450e-09	1	false	GAMG	1.822050e-07	8.979460e-10	1	true
1.57823       	DILUPBiCGStab	4.097500e-06	5.061190e-10	1	1.868560e-05	1.886120e-09	1	false	GAMG	1.822340e-07	1.129760e-09	1	true
1.57823       	DILUPBiCGStab	4.102820e-06	5.454020e-10	1	1.875240e-05	1.806180e-09	1	false	GAMG	1.920670e-07	1.427720e-09	1	true
1.57824       	DILUPBiCGStab	4.469320e-06	1.212780e-09	1	2.019820e-05	2.640180e-09	1	false	GAMG	1.840800e-07	1.535370e-09	1	true
1.57824       	DILUPBiCGStab	4.491290e-06	1.343780e-09	1	2.034690e-05	2.991200e-09	1	false	GAMG	1.885990e-07	2.346860e-09	1	true
1.57825       	DILUPBiCGStab	5.248150e-06	2.659380e-09	1	2.383740e-05	6.385110e-09	1	false	GAMG	2.106260e-07	4.372280e-09	1	true
1.57825       	DILUPBiCGStab	5.394060e-06	2.449810e-09	1	2.442040e-05	7.504010e-09	1	false	GAMG	2.223300e-07	6.092740e-09	1	true
1.57825       	DILUPBiCGStab	3.163880e-05	3.048410e-08	1	1.485110e-04	1.019500e-07	1	false	GAMG	7.133010e-08	7.987110e-09	1	true
1.57826       	DILUPBiCGStab	8.229670e-06	4.562780e-09	1	3.971810e-05	2.854270e-08	1	false	GAMG	3.803910e-07	1.723340e-10	1	true
1.57826       	DILUPBiCGStab	6.287030e-06	1.212990e-09	1	2.664420e-05	8.003790e-09	1	false	GAMG	4.163260e-08	7.684670e-10	1	true
1.57827       	DILUPBiCGStab	5.788080e-06	1.709270e-09	1	2.444450e-05	6.692680e-09	1	false	GAMG	2.483160e-07	1.637680e-09	1	true
1.57827       	DILUPBiCGStab	5.688590e-06	1.235760e-09	1	2.297730e-05	6.180340e-09	1	false	GAMG	2.606870e-07	8.550930e-10	1	true
1.57827       	DILUPBiCGStab	5.586980e-06	1.169050e-09	1	2.236610e-05	5.764060e-09	1	false	GAMG	2.374280e-07	7.517950e-10	1	true
1.57828       	DILUPBiCGStab	5.477260e-06	1.103330e-09	1	2.176430e-05	5.374270e-09	1	false	GAMG	1.939980e-07	7.118710e-10	1	true
1.57828       	DILUPBiCGStab	5.345210e-06	1.020070e-09	1	2.126870e-05	4.982360e-09	1	false	GAMG	2.201500e-07	7.370540e-10	1	true
1.57829       	DILUPBiCGStab	5.223500e-06	9.063130e-10	1	2.100050e-05	4.681500e-09	1	false	GAMG	2.425560e-07	8.072050e-10	1	true
1.57829       	DILUPBiCGStab	5.110670e-06	8.470840e-10	1	2.041090e-05	4.378990e-09	1	false	GAMG	2.047550e-07	9.448390e-10	1	true
1.57829       	DILUPBiCGStab	4.977590e-06	7.923390e-10	1	1.981310e-05	3.988900e-09	1	false	GAMG	2.000280e-07	7.277210e-10	1	true
1.5783        	DILUPBiCGStab	4.851180e-06	7.425830e-10	1	1.945830e-05	3.807490e-09	1	false	GAMG	1.923080e-07	1.106800e-09	1	true
1.5783        	DILUPBiCGStab	4.355400e-06	6.820680e-10	1	1.919770e-05	3.693200e-09	1	false	GAMG	2.349100e-07	2.803140e-09	1	true
1.57831       	DILUPBiCGStab	1.382030e-05	1.091730e-09	1	2.636500e-05	3.926540e-09	1	false	GAMG	1.002160e-07	1.297560e-09	1	true
1.57831       	DILUPBiCGStab	4.600930e-06	1.130980e-09	1	2.000860e-05	4.543680e-09	1	false	GAMG	1.897590e-07	2.650330e-09	1	true
1.57831       	DILUPBiCGStab	4.606020e-06	2.084920e-09	1	2.086860e-05	5.940130e-09	1	false	GAMG	1.664960e-07	1.903180e-09	1	true
1.57832       	DILUPBiCGStab	4.830730e-06	2.851390e-09	1	2.272190e-05	1.377000e-08	1	false	GAMG	1.630040e-07	6.493080e-09	1	true
1.57832       	DILUPBiCGStab	4.440560e-06	1.351130e-09	1	2.176620e-05	9.710400e-09	1	false	GAMG	1.460800e-07	1.751230e-09	1	true
1.57832       	DILUPBiCGStab	3.966070e-06	1.270260e-09	1	1.846300e-05	8.839630e-09	1	false	GAMG	1.634360e-07	3.817830e-09	1	true
1.57833       	DILUPBiCGStab	4.854380e-06	3.295710e-09	1	2.376660e-05	2.163190e-08	1	false	GAMG	1.267670e-07	1.512690e-09	1	true
1.57833       	DILUPBiCGStab	3.826900e-06	1.759070e-09	1	1.920800e-05	8.973600e-09	1	false	GAMG	1.106040e-06	3.430300e-09	1	true
1.57833       	DILUPBiCGStab	3.522150e-06	4.403870e-10	1	1.669970e-05	2.403780e-09	1	false	GAMG	1.786360e-07	7.926410e-10	1	true
1.57834       	DILUPBiCGStab	3.545880e-06	4.293140e-10	1	1.670010e-05	2.511270e-09	1	false	GAMG	1.769490e-07	1.195850e-09	1	true
1.57834       	DILUPBiCGStab	3.954890e-06	9.407080e-10	1	1.776920e-05	4.549310e-09	1	false	GAMG	1.695510e-07	3.993940e-09	1	true
1.57834       	DILUPBiCGStab	3.921290e-06	9.979790e-10	1	1.783660e-05	4.044060e-09	1	false	GAMG	1.535590e-07	1.273460e-09	1	true
1.57835       	DILUPBiCGStab	3.621060e-06	7.604420e-10	1	1.698670e-05	3.817420e-09	1	false	GAMG	1.908660e-07	1.349670e-09	1	true
1.57835       	DILUPBiCGStab	3.804000e-06	1.458680e-09	1	1.754570e-05	8.072920e-09	1	false	GAMG	1.787340e-07	2.883920e-09	1	true
1.57835       	DILUPBiCGStab	4.963290e-06	4.463300e-09	1	2.289400e-05	4.484410e-09	2	false	GAMG	1.648330e-07	3.731530e-09	1	true
1.57836       	DILUPBiCGStab	4.189100e-06	2.404310e-09	1	1.968180e-05	9.985170e-09	1	false	GAMG	1.973910e-06	3.793140e-09	1	true
1.57836       	DILUPBiCGStab	3.651630e-06	3.941720e-10	1	1.696550e-05	2.217340e-09	1	false	GAMG	1.648990e-07	8.763760e-10	1	true
1.57837       	DILUPBiCGStab	3.632120e-06	3.762160e-10	1	1.693530e-05	2.264380e-09	1	false	GAMG	1.908380e-07	6.753070e-10	1	true
1.57837       	DILUPBiCGStab	3.629090e-06	3.777850e-10	1	1.697530e-05	2.397280e-09	1	false	GAMG	2.068260e-07	6.435030e-10	1	true
1.57837       	DILUPBiCGStab	3.656650e-06	3.916310e-10	1	1.708060e-05	2.575530e-09	1	false	GAMG	1.746140e-07	6.305590e-10	1	true
1.57838       	DILUPBiCGStab	3.685860e-06	4.072680e-10	1	1.724000e-05	2.707280e-09	1	false	GAMG	2.110930e-07	7.559340e-10	1	true
1.57838       	DILUPBiCGStab	3.765860e-06	4.900850e-10	1	1.746440e-05	2.994880e-09	1	false	GAMG	2.058030e-07	1.086340e-09	1	true
1.57838       	DILUPBiCGStab	3.910390e-06	8.272980e-10	1	1.819790e-05	4.063330e-09	1	false	GAMG	2.107870e-07	1.530420e-09	1	true
1.57839       	DILUPBiCGStab	3.892650e-06	7.875040e-10	1	1.832490e-05	3.330410e-09	1	false	GAMG	2.272700e-07	1.603650e-09	1	true
1.57839       	DILUPBiCGStab	4.428050e-06	1.320040e-09	1	2.008160e-05	5.817950e-09	1	false	GAMG	2.051660e-07	1.875260e-09	1	true
1.57839       	DILUPBiCGStab	3.861980e-06	5.705970e-10	1	1.817650e-05	2.234720e-09	1	false	GAMG	2.274880e-07	3.261550e-09	1	true
1.5784        	DILUPBiCGStab	4.102570e-06	1.574760e-09	1	1.884450e-05	4.623920e-09	1	false	GAMG	2.203820e-07	2.122520e-09	1	true
1.5784        	DILUPBiCGStab	4.790810e-06	3.504690e-09	1	2.219120e-05	1.490240e-08	1	false	GAMG	1.948620e-07	8.218450e-09	1	true
1.57841       	DILUPBiCGStab	4.591530e-06	2.047110e-09	1	2.166860e-05	9.377700e-09	1	false	GAMG	2.208140e-07	2.870620e-09	1	true
1.57841       	DILUPBiCGStab	4.002320e-06	3.511130e-10	1	1.899040e-05	1.709710e-09	1	false	GAMG	2.638940e-07	1.712320e-09	1	true
1.57841       	DILUPBiCGStab	4.007090e-06	3.246970e-10	1	1.848790e-05	1.132070e-09	1	false	GAMG	2.453640e-07	1.076760e-09	1	true
1.57842       	DILUPBiCGStab	4.068550e-06	4.812280e-10	1	1.879890e-05	1.223270e-09	1	false	GAMG	2.731230e-07	1.128730e-09	1	true
1.57842       	DILUPBiCGStab	4.300940e-06	5.761530e-10	1	1.996760e-05	2.664520e-09	1	false	GAMG	3.024390e-07	2.721940e-09	1	true
1.57843       	DILUPBiCGStab	4.691440e-06	8.952760e-10	1	2.208530e-05	7.227190e-09	1	false	GAMG	2.485310e-07	5.426440e-09	1	true
1.57843       	DILUPBiCGStab	1.057280e-05	4.484830e-09	1	5.304340e-05	5.105370e-08	1	false	GAMG	1.310910e-07	3.548000e-09	1	true
1.57843       	DILUPBiCGStab	4.865860e-06	1.185980e-09	1	2.489380e-05	9.415810e-09	1	false	GAMG	1.784140e-06	1.230440e-09	1	true
1.57844       	DILUPBiCGStab	4.112780e-06	1.567580e-09	1	1.980010e-05	6.135630e-09	1	false	GAMG	2.878230e-07	1.698640e-09	1	true
1.57844       	DILUPBiCGStab	3.972110e-06	5.226350e-10	1	1.909700e-05	3.079900e-09	1	false	GAMG	2.755510e-07	7.044810e-10	1	true
1.57845       	DILUPBiCGStab	3.947100e-06	4.818760e-10	1	1.898520e-05	2.916560e-09	1	false	GAMG	2.722400e-07	6.185330e-10	1	true
1.57845       	DILUPBiCGStab	3.907940e-06	4.825310e-10	1	1.882060e-05	3.107230e-09	1	false	GAMG	2.899170e-07	6.453430e-10	1	true
1.57845       	DILUPBiCGStab	3.878800e-06	5.234850e-10	1	1.868070e-05	3.188340e-09	1	false	GAMG	2.873910e-07	8.552570e-10	1	true
1.57846       	DILUPBiCGStab	3.848500e-06	6.321650e-10	1	1.844870e-05	2.948680e-09	1	false	GAMG	2.565960e-07	1.057910e-09	1	true
1.57846       	DILUPBiCGStab	3.905890e-06	7.517630e-10	1	1.853030e-05	3.470260e-09	1	false	GAMG	2.431040e-07	1.585130e-09	1	true
1.57847       	DILUPBiCGStab	4.247760e-06	2.033940e-09	1	2.031400e-05	1.322890e-08	1	false	GAMG	1.846930e-07	1.497740e-09	1	true
1.57847       	DILUPBiCGStab	3.690560e-06	7.562290e-10	1	1.781900e-05	4.197580e-09	1	false	GAMG	2.233900e-07	9.830140e-10	1	true
1.57847       	DILUPBiCGStab	3.591630e-06	3.766230e-10	1	1.740320e-05	2.511770e-09	1	false	GAMG	1.758020e-07	6.710740e-10	1	true
1.57848       	DILUPBiCGStab	3.582090e-06	3.752750e-10	1	1.731380e-05	2.427840e-09	1	false	GAMG	1.791510e-07	5.432640e-10	1	true
1.57848       	DILUPBiCGStab	3.567980e-06	3.887600e-10	1	1.720350e-05	2.370730e-09	1	false	GAMG	2.031250e-07	5.297880e-10	1	true
1.57848       	DILUPBiCGStab	3.596920e-06	4.621150e-10	1	1.715890e-05	2.461520e-09	1	false	GAMG	2.184480e-07	7.292820e-10	1	true
1.57849       	DILUPBiCGStab	4.011680e-06	9.226980e-10	1	1.801890e-05	3.581580e-09	1	false	GAMG	1.723450e-07	3.706100e-09	1	true
1.57849       	DILUPBiCGStab	4.082980e-06	9.970620e-10	1	1.839610e-05	3.730410e-09	1	false	GAMG	1.417400e-07	1.331430e-09	1	true
1.5785        	DILUPBiCGStab	3.601500e-06	3.629650e-10	1	1.697940e-05	2.074180e-09	1	false	GAMG	2.174970e-07	1.571730e-09	1	true
1.5785        	DILUPBiCGStab	3.496100e-06	3.443920e-10	1	1.678040e-05	2.365080e-09	1	false	GAMG	2.333880e-07	5.150800e-10	1	true
1.5785        	DILUPBiCGStab	3.480210e-06	3.255630e-10	1	1.666080e-05	2.295880e-09	1	false	GAMG	1.860040e-07	5.280130e-10	1	true
1.57851       	DILUPBiCGStab	3.484200e-06	3.287850e-10	1	1.661380e-05	2.518090e-09	1	false	GAMG	1.711890e-07	4.895550e-10	1	true
1.57851       	DILUPBiCGStab	3.532510e-06	3.989980e-10	1	1.683750e-05	2.756760e-09	1	false	GAMG	2.391900e-07	7.011350e-10	1	true
1.57851       	DILUPBiCGStab	3.704430e-06	5.503770e-10	1	1.724630e-05	3.061230e-09	1	false	GAMG	1.857170e-07	5.908940e-10	1	true
1.57852       	DILUPBiCGStab	3.572250e-06	3.117800e-10	1	1.691870e-05	2.456630e-09	1	false	GAMG	2.139520e-07	6.974650e-10	1	true
1.57852       	DILUPBiCGStab	3.606620e-06	3.046980e-10	1	1.689200e-05	3.163170e-09	1	false	GAMG	1.833040e-07	1.368210e-09	1	true
1.57852       	DILUPBiCGStab	3.900100e-06	7.527490e-10	1	1.812970e-05	5.333920e-09	1	false	GAMG	1.610300e-07	8.030100e-10	1	true
1.57853       	DILUPBiCGStab	3.565100e-06	2.914770e-10	1	1.714960e-05	1.365920e-09	1	false	GAMG	2.043620e-07	1.073320e-09	1	true
1.57853       	DILUPBiCGStab	3.579940e-06	4.736550e-10	1	1.719050e-05	9.660100e-10	1	false	GAMG	3.940990e-07	5.760890e-10	1	true
1.57854       	DILUPBiCGStab	3.604530e-06	4.139960e-10	1	1.718210e-05	1.006420e-09	1	false	GAMG	1.765640e-07	4.371280e-10	1	true
1.57854       	DILUPBiCGStab	3.613460e-06	4.939910e-10	1	1.730470e-05	1.037280e-09	1	false	GAMG	1.889020e-07	4.089140e-10	1	true
1.57854       	DILUPBiCGStab	3.625210e-06	2.463120e-10	1	1.737400e-05	1.417040e-09	1	false	GAMG	2.039240e-07	4.697190e-10	1	true
1.57855       	DILUPBiCGStab	3.632100e-06	2.401820e-10	1	1.738560e-05	1.250270e-09	1	false	GAMG	2.015860e-07	4.694120e-10	1	true
1.57855       	DILUPBiCGStab	3.642920e-06	3.162490e-10	1	1.750440e-05	1.471240e-09	1	false	GAMG	2.290900e-07	5.463400e-10	1	true
1.57855       	DILUPBiCGStab	3.649350e-06	4.595610e-10	1	1.744040e-05	1.421890e-09	1	false	GAMG	2.024340e-07	6.194990e-10	1	true
1.57856       	DILUPBiCGStab	3.652070e-06	4.902670e-10	1	1.747300e-05	1.398300e-09	1	false	GAMG	2.400570e-07	6.417190e-10	1	true
1.57856       	DILUPBiCGStab	3.661040e-06	4.683320e-10	1	1.742450e-05	1.446110e-09	1	false	GAMG	1.862260e-07	6.798880e-10	1	true
1.57857       	DILUPBiCGStab	3.664720e-06	4.350680e-10	1	1.741620e-05	1.538100e-09	1	false	GAMG	1.942860e-07	4.755860e-10	1	true
1.57857       	DILUPBiCGStab	3.657020e-06	3.796080e-10	1	1.738400e-05	1.499890e-09	1	false	GAMG	1.945960e-07	5.315320e-10	1	true
1.57857       	DILUPBiCGStab	3.677910e-06	3.711630e-10	1	1.744240e-05	1.660540e-09	1	false	GAMG	2.258490e-07	5.188110e-10	1	true
1.57858       	DILUPBiCGStab	3.710850e-06	3.713680e-10	1	1.751220e-05	1.926620e-09	1	false	GAMG	2.257230e-07	1.000880e-09	1	true
1.57858       	DILUPBiCGStab	3.837850e-06	4.604870e-10	1	1.817280e-05	3.127760e-09	1	false	GAMG	2.642360e-07	1.695900e-09	1	true
1.57859       	DILUPBiCGStab	5.597710e-06	2.935640e-09	1	2.722640e-05	2.152870e-08	1	false	GAMG	1.825650e-07	1.473940e-08	1	true
1.57859       	DILUPBiCGStab	4.014370e-06	9.272430e-10	1	1.996700e-05	5.141360e-09	1	false	GAMG	2.057670e-07	8.586790e-09	1	true
1.57859       	DILUPBiCGStab	3.729760e-06	6.780630e-10	1	1.844200e-05	3.006630e-09	1	false	GAMG	1.255820e-06	1.660570e-09	1	true
1.5786        	DILUPBiCGStab	3.647050e-06	3.737470e-10	1	1.738630e-05	1.469140e-09	1	false	GAMG	2.404260e-07	5.231410e-10	1	true
1.5786        	DILUPBiCGStab	3.643640e-06	3.606280e-10	1	1.747200e-05	1.517730e-09	1	false	GAMG	2.006460e-07	5.215340e-10	1	true
1.5786        	DILUPBiCGStab	3.650200e-06	3.650910e-10	1	1.755060e-05	1.491240e-09	1	false	GAMG	2.347720e-07	4.215230e-10	1	true
1.57861       	DILUPBiCGStab	3.642150e-06	3.624900e-10	1	1.750610e-05	1.492750e-09	1	false	GAMG	2.217990e-07	4.082000e-10	1	true
1.57861       	DILUPBiCGStab	3.641530e-06	3.612990e-10	1	1.747030e-05	1.478930e-09	1	false	GAMG	1.840850e-07	3.867540e-10	1	true
1.57862       	DILUPBiCGStab	3.643210e-06	3.593490e-10	1	1.750570e-05	1.468380e-09	1	false	GAMG	2.058340e-07	3.773700e-10	1	true
1.57862       	DILUPBiCGStab	3.644340e-06	3.578200e-10	1	1.752950e-05	1.458080e-09	1	false	GAMG	2.083220e-07	3.736650e-10	1	true
1.57862       	DILUPBiCGStab	3.633010e-06	3.508580e-10	1	1.746480e-05	1.417400e-09	1	false	GAMG	1.913310e-07	3.869620e-10	1	true
1.57863       	DILUPBiCGStab	3.635980e-06	3.452850e-10	1	1.751610e-05	1.380770e-09	1	false	GAMG	2.336940e-07	4.170440e-10	1	true
1.57863       	DILUPBiCGStab	3.626760e-06	3.357180e-10	1	1.742070e-05	1.324320e-09	1	false	GAMG	2.333880e-07	4.439490e-10	1	true
